year,week,Age_group,Number_of_citizens,Number_of_confirmed_cases,Number_of_new_admissions,Confirmed_cases_per_100k_citizens,New_admissions_per_100k_citizens,country,country_code
2022,U47,07-14,2042880,12,4,494,164,Denmark,DNK
2022,U47,15-44,8822568,40,2,489,24,Denmark,DNK
2022,U47,45-64,6196384,36,8,687,169,Denmark,DNK
2022,U47,65-74,2497212,8,2,324,86,Denmark,DNK
2022,U47,75-84,1810688,6,6,356,356,Denmark,DNK
2022,U47,85+,538384,4,4,1075,1075,Denmark,DNK
2022,U47,Alle,23656772,126,28,566,137,Denmark,DNK
2022,U48,00-01,491680,6,0,2211,0,Denmark,DNK
2022,U48,02-06,1256976,14,0,1037,0,Denmark,DNK
2022,U48,07-14,2042880,36,4,1930,215,Denmark,DNK
2022,U48,15-44,8822568,90,10,1119,122,Denmark,DNK
2022,U48,45-64,6196384,67,23,1213,403,Denmark,DNK
2022,U48,65-74,2497212,18,16,973,860,Denmark,DNK
2022,U48,75-84,1810688,36,28,2427,1969,Denmark,DNK
2022,U48,85+,538384,17,12,2819,2059,Denmark,DNK
2022,U48,Alle,23656772,284,93,1354,460,Denmark,DNK
2022,U49,00-01,492232,41,10,8635,1680,Denmark,DNK
2022,U49,02-06,1256316,39,5,3085,290,Denmark,DNK
2022,U49,07-14,2040896,85,8,3960,328,Denmark,DNK
2022,U49,15-44,8836964,179,22,2221,317,Denmark,DNK
2022,U49,45-64,6196696,104,34,1987,726,Denmark,DNK
2022,U49,65-74,2496932,50,38,2426,1886,Denmark,DNK
2022,U49,75-84,1814192,42,30,3096,2350,Denmark,DNK
2022,U49,85+,538800,29,20,6588,4536,Denmark,DNK
2022,U49,Alle,23673028,569,167,2677,885,Denmark,DNK
2022,U50,00-01,492232,44,8,9242,1260,Denmark,DNK
2022,U50,02-06,1256316,82,12,7798,1513,Denmark,DNK
2022,U50,07-14,2040896,198,28,10037,1575,Denmark,DNK
2022,U50,15-44,8836964,440,63,5503,808,Denmark,DNK
2022,U50,45-64,6196696,194,51,3510,953,Denmark,DNK
2022,U50,65-74,2496932,96,46,4157,2042,Denmark,DNK
2022,U50,75-84,1814192,121,66,7400,4021,Denmark,DNK
2022,U50,85+,538800,40,26,9715,6105,Denmark,DNK
2022,U50,Alle,23673028,1215,300,5627,1442,Denmark,DNK
2022,U51,00-01,492232,157,36,34709,9777,Denmark,DNK
2022,U51,02-06,1256316,210,22,18308,1576,Denmark,DNK
2022,U51,07-14,2040896,415,26,22110,1490,Denmark,DNK
2022,U51,15-44,8836964,855,85,10807,1055,Denmark,DNK
2022,U51,45-64,6196696,413,92,7670,1973,Denmark,DNK
2022,U51,65-74,2496932,181,77,8355,3698,Denmark,DNK
2022,U51,75-84,1814192,172,112,11096,7516,Denmark,DNK
2022,U51,85+,538800,58,46,12343,9954,Denmark,DNK
2022,U51,Alle,23673028,2461,496,11583,2550,Denmark,DNK
2022,U52,00-01,492232,127,28,28575,6567,Denmark,DNK
2022,U52,02-06,1256316,228,48,20777,4043,Denmark,DNK
2022,U52,07-14,2040896,323,20,16401,1120,Denmark,DNK
2022,U52,15-44,8836964,971,105,11375,1179,Denmark,DNK
2022,U52,45-64,6196696,442,108,8518,2236,Denmark,DNK
2022,U52,65-74,2496932,243,140,11330,6613,Denmark,DNK
2022,U52,75-84,1814192,264,170,17167,11545,Denmark,DNK
2022,U52,85+,538800,133,102,29178,21986,Denmark,DNK
2022,U52,Alle,23673028,2731,721,12814,3619,Denmark,DNK
2023,U01,00-01,491196,120,20,27123,5684,Denmark,DNK
2023,U01,02-06,1256136,174,12,14723,1205,Denmark,DNK
2023,U01,07-14,2039876,286,18,14735,909,Denmark,DNK
2023,U01,15-44,8844424,1083,66,12931,918,Denmark,DNK
2023,U01,45-64,6197184,427,97,7972,1991,Denmark,DNK
2023,U01,65-74,2496556,140,80,6433,3885,Denmark,DNK
2023,U01,75-84,1817304,196,132,12759,8628,Denmark,DNK
2023,U01,85+,539912,67,40,13252,8326,Denmark,DNK
2023,U01,Alle,23682588,2493,465,11492,2400,Denmark,DNK
2023,U02,00-01,491196,92,16,21153,3973,Denmark,DNK
2023,U02,02-06,1256136,242,26,21343,2280,Denmark,DNK
2023,U02,07-14,2039876,237,20,12092,1001,Denmark,DNK
2023,U02,15-44,8844424,715,50,8962,610,Denmark,DNK
2023,U02,45-64,6197184,262,64,4595,1228,Denmark,DNK
2023,U02,65-74,2496556,72,40,3258,1824,Denmark,DNK
2023,U02,75-84,1817304,102,70,6386,4338,Denmark,DNK
2023,U02,85+,539912,28,24,7123,6097,Denmark,DNK
2023,U02,Alle,23682588,1750,310,8086,1505,Denmark,DNK
2023,U03,00-01,491196,97,12,23366,3660,Denmark,DNK
2023,U03,02-06,1256136,180,32,16611,2765,Denmark,DNK
2023,U03,07-14,2039876,270,24,14404,1165,Denmark,DNK
2023,U03,15-44,8844424,641,56,8034,774,Denmark,DNK
2023,U03,45-64,6197184,244,46,4242,876,Denmark,DNK
2023,U03,65-74,2496556,68,40,3192,1938,Denmark,DNK
2023,U03,75-84,1817304,72,42,4161,2387,Denmark,DNK
2023,U03,85+,539912,32,26,6304,5277,Denmark,DNK
2023,U03,Alle,23682588,1604,278,7439,1339,Denmark,DNK
2023,U04,00-01,491196,96,26,22613,4683,Denmark,DNK
2023,U04,02-06,1256136,197,30,18378,2378,Denmark,DNK
2023,U04,07-14,2039876,463,50,27238,2903,Denmark,DNK
2023,U04,15-44,8844424,824,76,10679,1037,Denmark,DNK
2023,U04,45-64,6197184,281,56,5038,1005,Denmark,DNK
2023,U04,65-74,2496556,82,43,3489,1724,Denmark,DNK
2023,U04,75-84,1817304,100,66,6016,4011,Denmark,DNK
2023,U04,85+,539912,16,8,3738,1934,Denmark,DNK
2023,U04,Alle,23682588,2059,355,9901,1648,Denmark,DNK
2023,U05,00-01,491196,112,30,28032,7844,Denmark,DNK
2023,U05,02-06,1256136,242,40,23080,4491,Denmark,DNK
2023,U05,07-14,2039876,648,56,37292,3280,Denmark,DNK
2023,U05,15-44,8844424,1203,118,16153,1599,Denmark,DNK
2023,U05,45-64,6197184,437,136,8017,2564,Denmark,DNK
2023,U05,65-74,2496556,111,62,5014,2897,Denmark,DNK
2023,U05,75-84,1817304,112,68,6830,4289,Denmark,DNK
2023,U05,85+,539912,52,30,10844,6396,Denmark,DNK
2023,U05,Alle,23682588,2917,540,14264,2725,Denmark,DNK
2023,U06,00-01,491044,159,44,39687,11421,Denmark,DNK
2023,U06,02-06,1256212,332,40,29994,3317,Denmark,DNK
2023,U06,07-14,2037160,796,60,46701,3812,Denmark,DNK
2023,U06,15-44,8839136,1419,132,18773,1763,Denmark,DNK
2023,U06,45-64,6196756,577,138,10705,2500,Denmark,DNK
2023,U06,65-74,2495692,166,96,7836,4463,Denmark,DNK
2023,U06,75-84,1818548,178,132,10767,8063,Denmark,DNK
2023,U06,85+,539744,64,46,15018,11049,Denmark,DNK
2023,U06,Alle,23674292,3691,688,18089,3398,Denmark,DNK
2023,U07,00-01,491044,166,34,41123,8366,Denmark,DNK
2023,U07,02-06,1256212,358,40,32517,3772,Denmark,DNK
2023,U07,07-14,2037160,637,48,37331,2684,Denmark,DNK
2023,U07,15-44,8839136,1400,119,18711,1706,Denmark,DNK
2023,U07,45-64,6196756,574,138,10820,2744,Denmark,DNK
2023,U07,65-74,2495692,144,64,6598,2785,Denmark,DNK
2023,U07,75-84,1818548,172,108,10420,6752,Denmark,DNK
2023,U07,85+,539744,44,38,8344,7317,Denmark,DNK
2023,U07,Alle,23674292,3495,589,17112,2944,Denmark,DNK
2023,U08,00-01,491044,166,34,39293,9633,Denmark,DNK
2023,U08,02-06,1256212,194,34,18341,3847,Denmark,DNK
2023,U08,07-14,2037160,350,26,20457,1226,Denmark,DNK
2023,U08,15-44,8839136,1234,106,15961,1548,Denmark,DNK
2023,U08,45-64,6196756,508,106,9245,2056,Denmark,DNK
2023,U08,65-74,2495692,121,63,5418,2896,Denmark,DNK
2023,U08,75-84,1818548,132,108,8568,7019,Denmark,DNK
2023,U08,85+,539744,46,36,8999,7129,Denmark,DNK
2023,U08,Alle,23674292,2751,513,13239,2625,Denmark,DNK
2023,U09,00-01,491044,130,26,33486,6976,Denmark,DNK
2023,U09,02-06,1256212,190,36,18286,3827,Denmark,DNK
2023,U09,07-14,2037160,369,27,20245,1442,Denmark,DNK
2023,U09,15-44,8839136,875,96,11136,1295,Denmark,DNK
2023,U09,45-64,6196756,373,84,6597,1647,Denmark,DNK
2023,U09,65-74,2495692,110,72,5227,3608,Denmark,DNK
2023,U09,75-84,1818548,99,68,6667,4558,Denmark,DNK
2023,U09,85+,539744,54,40,11028,8285,Denmark,DNK
2023,U09,Alle,23674292,2200,449,10531,2318,Denmark,DNK
2023,U10,00-01,489600,114,20,28307,6022,Denmark,DNK
2023,U10,02-06,1256920,194,12,17840,1120,Denmark,DNK
2023,U10,07-14,2035400,390,24,22132,1338,Denmark,DNK
2023,U10,15-44,8843812,929,70,11975,916,Denmark,DNK
2023,U10,45-64,6196372,393,85,7222,1786,Denmark,DNK
2023,U10,65-74,2495068,96,58,4326,2594,Denmark,DNK
2023,U10,75-84,1822276,125,80,7799,5063,Denmark,DNK
2023,U10,85+,540192,40,36,9379,8696,Denmark,DNK
2023,U10,Alle,23679640,2281,385,10987,1983,Denmark,DNK
2023,U11,00-01,489600,118,30,27993,8374,Denmark,DNK
2023,U11,02-06,1256920,214,32,18727,3307,Denmark,DNK
2023,U11,07-14,2035400,367,24,20140,1348,Denmark,DNK
2023,U11,15-44,8843812,974,86,12281,1137,Denmark,DNK
2023,U11,45-64,6196372,497,106,8739,1895,Denmark,DNK
2023,U11,65-74,2495068,152,84,6590,3782,Denmark,DNK
2023,U11,75-84,1822276,180,144,10931,8569,Denmark,DNK
2023,U11,85+,540192,56,48,11731,9757,Denmark,DNK
2023,U11,Alle,23679640,2558,554,11926,2655,Denmark,DNK
2023,U12,00-01,489600,94,22,22635,6021,Denmark,DNK
2023,U12,02-06,1256920,156,22,13365,2338,Denmark,DNK
2023,U12,07-14,2035400,374,40,20715,2239,Denmark,DNK
2023,U12,15-44,8843812,876,66,11582,1048,Denmark,DNK
2023,U12,45-64,6196372,423,78,7532,1387,Denmark,DNK
2023,U12,65-74,2495068,126,68,5662,3056,Denmark,DNK
2023,U12,75-84,1822276,132,84,8150,5167,Denmark,DNK
2023,U12,85+,540192,59,40,11849,8276,Denmark,DNK
2023,U12,Alle,23679640,2240,420,10669,2090,Denmark,DNK
2023,U13,00-01,489600,61,12,14605,3037,Denmark,DNK
2023,U13,02-06,1256920,104,8,9847,946,Denmark,DNK
2023,U13,07-14,2035400,233,10,13304,613,Denmark,DNK
2023,U13,15-44,8843812,564,62,7211,840,Denmark,DNK
2023,U13,45-64,6196372,255,64,4510,1191,Denmark,DNK
2023,U13,65-74,2495068,80,44,3712,1991,Denmark,DNK
2023,U13,75-84,1822276,59,42,3783,2741,Denmark,DNK
2023,U13,85+,540192,34,22,8616,5649,Denmark,DNK
2023,U13,Alle,23679640,1390,264,6713,1350,Denmark,DNK
2023,U14,00-01,488072,50,10,11978,3260,Denmark,DNK
2023,U14,02-06,1257000,57,16,4732,1301,Denmark,DNK
2023,U14,07-14,2033488,73,12,3816,576,Denmark,DNK
2023,U14,15-44,8859560,246,53,3124,670,Denmark,DNK
2023,U14,45-64,6196048,174,84,3202,1645,Denmark,DNK
2023,U14,65-74,2493944,68,36,3039,1712,Denmark,DNK
2023,U14,75-84,1827432,80,64,4839,3949,Denmark,DNK
2023,U14,85+,542312,26,20,5552,4314,Denmark,DNK
2023,U14,Alle,23697856,774,295,3632,1454,Denmark,DNK
2023,U15,00-01,488072,44,14,11793,3815,Denmark,DNK
2023,U15,02-06,1257000,32,0,3119,0,Denmark,DNK
2023,U15,07-14,2033488,37,2,2076,158,Denmark,DNK
2023,U15,15-44,8859560,259,26,3247,393,Denmark,DNK
2023,U15,45-64,6196048,153,44,2732,809,Denmark,DNK
2023,U15,65-74,2493944,58,34,2793,1728,Denmark,DNK
2023,U15,75-84,1827432,80,50,5235,3487,Denmark,DNK
2023,U15,85+,542312,24,18,6292,4494,Denmark,DNK
2023,U15,Alle,23697856,687,188,3347,1016,Denmark,DNK
2023,U16,00-01,488072,14,0,2939,0,Denmark,DNK
2023,U16,02-06,1257000,18,4,1801,295,Denmark,DNK
2023,U16,07-14,2033488,36,0,2120,0,Denmark,DNK
2023,U16,15-44,8859560,104,16,1277,162,Denmark,DNK
2023,U16,45-64,6196048,112,30,1904,513,Denmark,DNK
2023,U16,65-74,2493944,32,24,1392,1066,Denmark,DNK
2023,U16,75-84,1827432,39,30,2638,2040,Denmark,DNK
2023,U16,85+,542312,15,14,2643,2569,Denmark,DNK
2023,U16,Alle,23697856,370,118,1726,550,Denmark,DNK
2023,U17,00-01,488072,14,2,3444,742,Denmark,DNK
2023,U17,02-06,1257000,12,0,770,0,Denmark,DNK
2023,U17,07-14,2033488,22,0,988,0,Denmark,DNK
2023,U17,15-44,8859560,75,2,849,28,Denmark,DNK
2023,U17,45-64,6196048,72,12,1228,244,Denmark,DNK
2023,U17,65-74,2493944,20,12,819,504,Denmark,DNK
2023,U17,75-84,1827432,18,8,1016,461,Denmark,DNK
2023,U17,85+,542312,12,8,2138,1455,Denmark,DNK
2023,U17,Alle,23697856,245,44,1035,207,Denmark,DNK
2023,U18,00-01,486380,4,0,1378,0,Denmark,DNK
2023,U18,02-06,1257680,10,4,853,333,Denmark,DNK
2023,U18,07-14,2031880,20,2,1025,113,Denmark,DNK
2023,U18,15-44,8864500,94,8,1150,154,Denmark,DNK
2023,U18,45-64,6195624,59,17,1134,303,Denmark,DNK
2023,U18,65-74,2493308,18,6,918,302,Denmark,DNK
2023,U18,75-84,1833624,10,6,504,302,Denmark,DNK
2023,U18,85+,544920,4,2,1277,552,Denmark,DNK
2023,U18,Alle,23707916,219,45,1058,231,Denmark,DNK
2023,U19,00-01,486380,5,0,720,0,Denmark,DNK
2023,U19,02-06,1257680,19,4,1421,393,Denmark,DNK
2023,U19,07-14,2031880,4,0,166,0,Denmark,DNK
2023,U19,15-44,8864500,63,6,708,69,Denmark,DNK
2023,U19,45-64,6195624,46,12,852,320,Denmark,DNK
2023,U19,65-74,2493308,16,8,714,389,Denmark,DNK
2023,U19,75-84,1833624,18,14,1017,816,Denmark,DNK
2023,U19,85+,544920,12,12,3194,3194,Denmark,DNK
2023,U19,Alle,23707916,183,56,827,319,Denmark,DNK
2023,U20,00-01,486380,6,0,956,0,Denmark,DNK
2023,U20,02-06,1257680,6,2,384,128,Denmark,DNK
2023,U20,07-14,2031880,2,2,83,83,Denmark,DNK
2023,U20,15-44,8864500,32,8,413,106,Denmark,DNK
2023,U20,45-64,6195624,26,12,539,264,Denmark,DNK
2023,U20,65-74,2493308,4,2,162,86,Denmark,DNK
2023,U20,75-84,1833624,6,6,439,439,Denmark,DNK
2023,U20,85+,544920,0,0,0,0,Denmark,DNK
2023,U20,Alle,23707916,82,32,394,167,Denmark,DNK
2023,U21,00-01,486380,2,0,318,0,Denmark,DNK
2023,U21,02-06,1257680,8,2,513,128,Denmark,DNK
2023,U21,07-14,2031880,2,0,83,0,Denmark,DNK
2023,U21,15-44,8864500,29,3,322,23,Denmark,DNK
2023,U21,45-64,6195624,18,2,286,47,Denmark,DNK
2023,U21,65-74,2493308,4,0,236,0,Denmark,DNK
2023,U21,75-84,1833624,10,10,671,671,Denmark,DNK
2023,U21,85+,544920,0,0,0,0,Denmark,DNK
2023,U21,Alle,23707916,73,17,319,86,Denmark,DNK
2023,U22,00-01,486380,4,2,1065,747,Denmark,DNK
2023,U22,02-06,1257680,4,2,257,128,Denmark,DNK
2023,U22,07-14,2031880,4,0,187,0,Denmark,DNK
2023,U22,15-44,8864500,4,0,27,0,Denmark,DNK
2023,U22,45-64,6195624,8,6,131,102,Denmark,DNK
2023,U22,65-74,2493308,2,2,76,76,Denmark,DNK
2023,U22,75-84,1833624,12,6,672,369,Denmark,DNK
2023,U22,85+,544920,0,0,0,0,Denmark,DNK
2023,U22,Alle,23707916,38,18,152,84,Denmark,DNK
2023,U23,00-01,483540,0,0,0,0,Denmark,DNK
2023,U23,02-06,1258560,6,4,621,493,Denmark,DNK
2023,U23,07-14,2029716,0,0,0,0,Denmark,DNK
2023,U23,15-44,8865524,8,0,100,0,Denmark,DNK
2023,U23,45-64,6195900,6,4,134,107,Denmark,DNK
2023,U23,65-74,2493868,7,2,282,113,Denmark,DNK
2023,U23,75-84,1839476,0,0,0,0,Denmark,DNK
2023,U23,85+,547616,2,2,338,338,Denmark,DNK
2023,U23,Alle,23714200,29,12,141,74,Denmark,DNK
2023,U24,00-01,483540,0,0,0,0,Denmark,DNK
2023,U24,02-06,1258560,0,0,0,0,Denmark,DNK
2023,U24,07-14,2029716,0,0,0,0,Denmark,DNK
2023,U24,15-44,8865524,14,0,156,0,Denmark,DNK
2023,U24,45-64,6195900,4,0,75,0,Denmark,DNK
2023,U24,65-74,2493868,8,2,352,113,Denmark,DNK
2023,U24,75-84,1839476,8,6,522,421,Denmark,DNK
2023,U24,85+,547616,4,4,887,887,Denmark,DNK
2023,U24,Alle,23714200,38,12,177,67,Denmark,DNK
2023,U25,00-01,483540,0,0,0,0,Denmark,DNK
2023,U25,02-06,1258560,2,0,128,0,Denmark,DNK
2023,U25,07-14,2029716,0,0,0,0,Denmark,DNK
2023,U25,15-44,8865524,4,0,69,0,Denmark,DNK
2023,U25,45-64,6195900,8,0,154,0,Denmark,DNK
2023,U25,65-74,2493868,2,2,113,113,Denmark,DNK
2023,U25,75-84,1839476,0,0,0,0,Denmark,DNK
2023,U25,85+,547616,0,0,0,0,Denmark,DNK
2023,U25,Alle,23714200,16,2,85,14,Denmark,DNK
2023,U26,00-01,483540,0,0,0,0,Denmark,DNK
2023,U26,02-06,1258560,0,0,0,0,Denmark,DNK
2023,U26,07-14,2029716,0,0,0,0,Denmark,DNK
2023,U26,15-44,8865524,4,2,51,28,Denmark,DNK
2023,U26,45-64,6195900,2,0,27,0,Denmark,DNK
2023,U26,65-74,2493868,2,0,86,0,Denmark,DNK
2023,U26,75-84,1839476,2,2,122,122,Denmark,DNK
2023,U26,85+,547616,0,0,0,0,Denmark,DNK
2023,U26,Alle,23714200,10,4,44,18,Denmark,DNK
2023,U27,00-01,482508,2,2,321,321,Denmark,DNK
2023,U27,02-06,1259448,0,0,0,0,Denmark,DNK
2023,U27,07-14,2027988,0,0,0,0,Denmark,DNK
2023,U27,15-44,8860440,2,0,41,0,Denmark,DNK
2023,U27,45-64,6198156,4,0,98,0,Denmark,DNK
2023,U27,65-74,2493048,4,0,199,0,Denmark,DNK
2023,U27,75-84,1844844,0,0,0,0,Denmark,DNK
2023,U27,85+,549700,0,0,0,0,Denmark,DNK
2023,U27,Alle,23716132,12,2,68,7,Denmark,DNK
2023,U28,00-01,482508,0,0,0,0,Denmark,DNK
2023,U28,02-06,1259448,0,0,0,0,Denmark,DNK
2023,U28,07-14,2027988,0,0,0,0,Denmark,DNK
2023,U28,15-44,8860440,4,0,36,0,Denmark,DNK
2023,U28,45-64,6198156,6,2,110,27,Denmark,DNK
2023,U28,65-74,2493048,4,4,189,189,Denmark,DNK
2023,U28,75-84,1844844,4,2,250,101,Denmark,DNK
2023,U28,85+,549700,0,0,0,0,Denmark,DNK
2023,U28,Alle,23716132,18,8,83,35,Denmark,DNK
2023,U29,00-01,482508,0,0,0,0,Denmark,DNK
2023,U29,02-06,1259448,2,0,266,0,Denmark,DNK
2023,U29,07-14,2027988,0,0,0,0,Denmark,DNK
2023,U29,15-44,8860440,8,0,81,0,Denmark,DNK
2023,U29,45-64,6198156,6,2,90,35,Denmark,DNK
2023,U29,65-74,2493048,2,0,76,0,Denmark,DNK
2023,U29,75-84,1844844,0,0,0,0,Denmark,DNK
2023,U29,85+,549700,0,0,0,0,Denmark,DNK
2023,U29,Alle,23716132,18,2,73,9,Denmark,DNK
2023,U30,00-01,482508,0,0,0,0,Denmark,DNK
2023,U30,02-06,1259448,0,0,0,0,Denmark,DNK
2023,U30,07-14,2027988,2,0,158,0,Denmark,DNK
2023,U30,15-44,8860440,19,2,221,24,Denmark,DNK
2023,U30,45-64,6198156,8,0,130,0,Denmark,DNK
2023,U30,65-74,2493048,2,0,86,0,Denmark,DNK
2023,U30,75-84,1844844,4,2,221,121,Denmark,DNK
2023,U30,85+,549700,0,0,0,0,Denmark,DNK
2023,U30,Alle,23716132,35,4,154,18,Denmark,DNK
2023,U31,00-01,482508,0,0,0,0,Denmark,DNK
2023,U31,02-06,1259448,0,0,0,0,Denmark,DNK
2023,U31,07-14,2027988,2,0,113,0,Denmark,DNK
2023,U31,15-44,8860440,16,2,194,28,Denmark,DNK
2023,U31,45-64,6198156,13,6,223,125,Denmark,DNK
2023,U31,65-74,2493048,0,0,0,0,Denmark,DNK
2023,U31,75-84,1844844,5,0,259,0,Denmark,DNK
2023,U31,85+,549700,2,2,382,382,Denmark,DNK
2023,U31,Alle,23716132,38,10,169,52,Denmark,DNK
2023,U32,00-01,481536,0,0,0,0,Denmark,DNK
2023,U32,02-06,1259520,4,2,256,128,Denmark,DNK
2023,U32,07-14,2026456,0,0,0,0,Denmark,DNK
2023,U32,15-44,8860016,10,0,93,0,Denmark,DNK
2023,U32,45-64,6199220,10,4,165,63,Denmark,DNK
2023,U32,65-74,2493416,6,2,313,160,Denmark,DNK
2023,U32,75-84,1849900,2,2,100,100,Denmark,DNK
2023,U32,85+,552272,2,0,379,0,Denmark,DNK
2023,U32,Alle,23722336,34,10,144,48,Denmark,DNK
2023,U33,00-01,481536,2,2,513,513,Denmark,DNK
2023,U33,02-06,1259520,2,2,128,128,Denmark,DNK
2023,U33,07-14,2026456,4,0,166,0,Denmark,DNK
2023,U33,15-44,8860016,10,2,124,24,Denmark,DNK
2023,U33,45-64,6199220,8,6,127,90,Denmark,DNK
2023,U33,65-74,2493416,8,6,305,229,Denmark,DNK
2023,U33,75-84,1849900,7,2,371,150,Denmark,DNK
2023,U33,85+,552272,4,2,670,334,Denmark,DNK
2023,U33,Alle,23722336,45,22,179,91,Denmark,DNK
2023,U34,00-01,481536,0,0,0,0,Denmark,DNK
2023,U34,02-06,1259520,0,0,0,0,Denmark,DNK
2023,U34,07-14,2026456,2,0,83,0,Denmark,DNK
2023,U34,15-44,8860016,10,0,93,0,Denmark,DNK
2023,U34,45-64,6199220,4,0,64,0,Denmark,DNK
2023,U34,65-74,2493416,2,0,113,0,Denmark,DNK
2023,U34,75-84,1849900,0,0,0,0,Denmark,DNK
2023,U34,85+,552272,0,0,0,0,Denmark,DNK
2023,U34,Alle,23722336,18,0,73,0,Denmark,DNK
2023,U35,00-01,481536,0,0,0,0,Denmark,DNK
2023,U35,02-06,1259520,0,0,0,0,Denmark,DNK
2023,U35,07-14,2026456,0,0,0,0,Denmark,DNK
2023,U35,15-44,8860016,12,4,157,64,Denmark,DNK
2023,U35,45-64,6199220,2,0,47,0,Denmark,DNK
2023,U35,65-74,2493416,4,0,162,0,Denmark,DNK
2023,U35,75-84,1849900,0,0,0,0,Denmark,DNK
2023,U35,85+,552272,0,0,0,0,Denmark,DNK
2023,U35,Alle,23722336,18,4,86,22,Denmark,DNK
2023,U36,00-01,478840,0,0,0,0,Denmark,DNK
2023,U36,02-06,1260556,0,0,0,0,Denmark,DNK
2023,U36,07-14,2025496,0,0,0,0,Denmark,DNK
2023,U36,15-44,8856712,14,0,145,0,Denmark,DNK
2023,U36,45-64,6201760,0,0,0,0,Denmark,DNK
2023,U36,65-74,2492004,0,0,0,0,Denmark,DNK
2023,U36,75-84,1855248,0,0,0,0,Denmark,DNK
2023,U36,85+,554392,4,4,667,667,Denmark,DNK
2023,U36,Alle,23725008,18,4,69,14,Denmark,DNK
2023,U37,00-01,478840,0,0,0,0,Denmark,DNK
2023,U37,02-06,1260556,2,0,128,0,Denmark,DNK
2023,U37,07-14,2025496,0,0,0,0,Denmark,DNK
2023,U37,15-44,8856712,14,0,175,0,Denmark,DNK
2023,U37,45-64,6201760,4,2,95,47,Denmark,DNK
2023,U37,65-74,2492004,6,4,480,320,Denmark,DNK
2023,U37,75-84,1855248,2,0,100,0,Denmark,DNK
2023,U37,85+,554392,2,2,333,333,Denmark,DNK
2023,U37,Alle,23725008,30,8,167,58,Denmark,DNK
2023,U38,00-01,478840,2,0,324,0,Denmark,DNK
2023,U38,02-06,1260556,2,0,128,0,Denmark,DNK
2023,U38,07-14,2025496,2,0,104,0,Denmark,DNK
2023,U38,15-44,8856712,18,2,203,18,Denmark,DNK
2023,U38,45-64,6201760,6,0,126,0,Denmark,DNK
2023,U38,65-74,2492004,2,2,76,76,Denmark,DNK
2023,U38,75-84,1855248,6,2,341,121,Denmark,DNK
2023,U38,85+,554392,0,0,0,0,Denmark,DNK
2023,U38,Alle,23725008,38,6,164,23,Denmark,DNK
2023,U39,00-01,478840,0,0,0,0,Denmark,DNK
2023,U39,02-06,1260556,0,0,0,0,Denmark,DNK
2023,U39,07-14,2025496,0,0,0,0,Denmark,DNK
2023,U39,15-44,8856712,6,2,82,41,Denmark,DNK
2023,U39,45-64,6201760,10,2,181,71,Denmark,DNK
2023,U39,65-74,2492004,4,2,236,76,Denmark,DNK
2023,U39,75-84,1855248,14,4,838,339,Denmark,DNK
2023,U39,85+,554392,0,0,0,0,Denmark,DNK
2023,U39,Alle,23725008,34,10,164,66,Denmark,DNK
2023,U40,00-01,476080,0,0,0,0,Denmark,DNK
2023,U40,02-06,1260772,0,0,0,0,Denmark,DNK
2023,U40,07-14,2025656,2,0,83,0,Denmark,DNK
2023,U40,15-44,8870488,20,0,182,0,Denmark,DNK
2023,U40,45-64,6204332,8,2,117,35,Denmark,DNK
2023,U40,65-74,2490528,6,4,248,162,Denmark,DNK
2023,U40,75-84,1860048,10,4,539,240,Denmark,DNK
2023,U40,85+,556596,0,0,0,0,Denmark,DNK
2023,U40,Alle,23744500,46,10,174,42,Denmark,DNK
2023,U41,00-01,476080,0,0,0,0,Denmark,DNK
2023,U41,02-06,1260772,4,0,255,0,Denmark,DNK
2023,U41,07-14,2025656,2,2,83,83,Denmark,DNK
2023,U41,15-44,8870488,15,2,159,18,Denmark,DNK
2023,U41,45-64,6204332,14,0,217,0,Denmark,DNK
2023,U41,65-74,2490528,0,0,0,0,Denmark,DNK
2023,U41,75-84,1860048,8,2,516,100,Denmark,DNK
2023,U41,85+,556596,4,4,1043,1043,Denmark,DNK
2023,U41,Alle,23744500,47,10,201,46,Denmark,DNK
2023,U42,00-01,476080,0,0,0,0,Denmark,DNK
2023,U42,02-06,1260772,2,2,128,128,Denmark,DNK
2023,U42,07-14,2025656,6,2,399,158,Denmark,DNK
2023,U42,15-44,8870488,20,0,223,0,Denmark,DNK
2023,U42,45-64,6204332,8,6,174,126,Denmark,DNK
2023,U42,65-74,2490528,10,4,391,162,Denmark,DNK
2023,U42,75-84,1860048,7,2,391,121,Denmark,DNK
2023,U42,85+,556596,4,2,934,396,Denmark,DNK
2023,U42,Alle,23744500,57,18,261,87,Denmark,DNK
2023,U43,00-01,476080,4,2,758,433,Denmark,DNK
2023,U43,02-06,1260772,4,0,393,0,Denmark,DNK
2023,U43,07-14,2025656,6,0,354,0,Denmark,DNK
2023,U43,15-44,8870488,30,4,365,64,Denmark,DNK
2023,U43,45-64,6204332,36,4,683,55,Denmark,DNK
2023,U43,65-74,2490528,12,10,599,485,Denmark,DNK
2023,U43,75-84,1860048,6,4,348,248,Denmark,DNK
2023,U43,85+,556596,2,0,711,0,Denmark,DNK
2023,U43,Alle,23744500,100,24,487,116,Denmark,DNK
2023,U44,00-01,476080,16,2,3905,325,Denmark,DNK
2023,U44,02-06,1260772,20,0,1591,0,Denmark,DNK
