week,floor,ceiling,extract_date,weekly_cases,total_cases,Weekly_0_14,Weekly_15_24,Weekly_25_44,Weekly_45_64,Weekly_65_,Total_0_14,Total_15_24,Total_25_44,Total_45_64,Total_65_,F3_Week_Rolling_Rate_100k_0_14,F3_Week_Rolling_Rate_100k_15_24,F3_Week_Rolling_Rate_100k_25_44,F3_Week_Rolling_Rate_100k_45_64,F3_Week_Rolling_Rate_100k_65_,F3_Week_Rolling_Rate_100k_Total,disease,ObjectId
2022 W02,2022/01/09 00:00:00+00,2022/01/15 00:00:00+00,2025/01/12 00:00:00+00,16,31210,0,2,3,1,10,9806,2043,4989,4980,9374,0.03,0.16,0.19,0.05,0.47,0.16,Influenza,775
2021 W37,2021/09/12 00:00:00+00,2021/09/18 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,776
2022 W36,2022/09/04 00:00:00+00,2022/09/10 00:00:00+00,2025/01/12 00:00:00+00,1653,1659557,100,111,576,482,384,269909,259443,594885,389253,145941,9.98,18.82,40.8,40.21,50.32,33.28,COVID-19,777
2023 W33,2023/08/13 00:00:00+00,2023/08/19 00:00:00+00,2025/01/12 00:00:00+00,964,1717148,77,39,148,180,520,272329,262273,611359,405397,165659,6.39,4.7,8.48,12.11,60.07,16.29,COVID-19,778
2022 W02,2022/01/09 00:00:00+00,2022/01/15 00:00:00+00,2025/01/12 00:00:00+00,84,15719,39,5,8,10,22,12066,213,642,875,1911,2.83,0.47,0.49,0.57,2.1,1.21,RSV,779
2021 W37,2021/09/12 00:00:00+00,2021/09/18 00:00:00+00,2025/01/12 00:00:00+00,26,11356,26,0,0,0,0,8583,120,379,681,1587,4.15,0.05,0,0.05,0.21,0.87,RSV,780
2021 W38,2021/09/19 00:00:00+00,2021/09/25 00:00:00+00,2025/01/12 00:00:00+00,9302,384479,2758,1376,2781,1635,749,55629,80921,125484,84433,37964,263.36,217.03,184.83,129.48,100.78,177.76,COVID-19,781
2021 W38,2021/09/19 00:00:00+00,2021/09/25 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,782
2021 W38,2021/09/19 00:00:00+00,2021/09/25 00:00:00+00,2025/01/12 00:00:00+00,76,11432,73,1,0,2,0,8656,121,379,683,1587,6.52,0.05,0,0.05,0.04,1.31,RSV,783
2021 W39,2021/09/26 00:00:00+00,2021/10/02 00:00:00+00,2025/01/12 00:00:00+00,8947,393426,2092,1388,2660,1884,922,57721,82309,128144,86317,38886,227.14,214.13,192.09,146.06,122.76,179.76,COVID-19,784
2021 W39,2021/09/26 00:00:00+00,2021/10/02 00:00:00+00,2025/01/12 00:00:00+00,0,31150,0,0,0,0,0,9799,2030,4970,4973,9360,0,0,0,0,0,0,Influenza,785
2022 W03,2022/01/16 00:00:00+00,2022/01/22 00:00:00+00,2025/01/12 00:00:00+00,100184,1063213,18939,18453,36024,20925,5842,181019,201726,377394,225159,77826,2128.65,2706.8,2756.12,1741.23,834.8,2082.03,COVID-19,786
2022 W36,2022/09/04 00:00:00+00,2022/09/10 00:00:00+00,2025/01/12 00:00:00+00,24,33649,3,5,4,5,7,10071,2665,5586,5327,9982,0.3,0.57,0.4,0.44,0.77,0.47,Influenza,787
2023 W33,2023/08/13 00:00:00+00,2023/08/19 00:00:00+00,2025/01/12 00:00:00+00,14,49962,2,1,3,3,5,13941,4249,9062,8096,14593,0.26,0.31,0.21,0.23,0.52,0.28,Influenza,788
2022 W03,2022/01/16 00:00:00+00,2022/01/22 00:00:00+00,2025/01/12 00:00:00+00,3,31213,1,1,1,0,0,9807,2044,4990,4980,9374,0.07,0.26,0.14,0.05,0.47,0.17,Influenza,789
2022 W36,2022/09/04 00:00:00+00,2022/09/10 00:00:00+00,2025/01/12 00:00:00+00,39,16292,28,1,2,1,7,12448,228,687,903,2014,3.79,0.16,0.14,0.23,0.9,1,RSV,790
2022 W03,2022/01/16 00:00:00+00,2022/01/22 00:00:00+00,2025/01/12 00:00:00+00,58,15777,28,1,10,4,15,12094,214,652,879,1926,3.62,0.41,0.68,0.41,2.36,1.41,RSV,791
2023 W33,2023/08/13 00:00:00+00,2023/08/19 00:00:00+00,2025/01/12 00:00:00+00,6,24156,5,0,0,0,1,16809,414,1185,1687,4047,0.63,0,0,0.05,0.21,0.17,RSV,792
2022 W37,2022/09/11 00:00:00+00,2022/09/17 00:00:00+00,2025/01/12 00:00:00+00,1535,1661092,94,122,504,475,339,270003,259565,595389,389728,146280,8.86,17.53,40.73,40.8,50.02,32.98,COVID-19,793
2022 W04,2022/01/23 00:00:00+00,2022/01/29 00:00:00+00,2025/01/12 00:00:00+00,129076,1192289,32140,15276,45672,27166,8822,213159,217002,423066,252325,86648,1912.8,2028.47,2226.06,1454.17,723.46,1719.33,COVID-19,794
2023 W34,2023/08/20 00:00:00+00,2023/08/26 00:00:00+00,2025/01/12 00:00:00+00,820,1717968,79,30,118,168,424,272408,262303,611477,405565,166083,7.61,5.12,8.81,11.91,56.94,16.15,COVID-19,795
2022 W37,2022/09/11 00:00:00+00,2022/09/17 00:00:00+00,2025/01/12 00:00:00+00,25,33674,5,3,9,5,3,10076,2668,5595,5332,9985,0.36,0.67,0.49,0.41,0.73,0.5,Influenza,796
2023 W34,2023/08/20 00:00:00+00,2023/08/26 00:00:00+00,2025/01/12 00:00:00+00,17,49979,3,2,4,4,4,13944,4251,9066,8100,14597,0.26,0.26,0.21,0.23,0.56,0.28,Influenza,797
2023 W34,2023/08/20 00:00:00+00,2023/08/26 00:00:00+00,2025/01/12 00:00:00+00,9,24165,8,0,0,0,1,16817,414,1185,1687,4048,0.69,0,0,0,0.17,0.16,RSV,798
2023 W35,2023/08/27 00:00:00+00,2023/09/02 00:00:00+00,2025/01/12 00:00:00+00,711,1718679,75,30,110,114,382,272483,262333,611587,405679,166465,7.54,4.7,9,11.16,52.08,15.22,COVID-19,799
2023 W35,2023/08/27 00:00:00+00,2023/09/02 00:00:00+00,2025/01/12 00:00:00+00,13,49992,3,2,2,2,4,13947,4253,9068,8102,14601,0.23,0.41,0.26,0.18,0.56,0.3,Influenza,800
2024 W37,2024/09/08 00:00:00+00,2024/09/14 00:00:00+00,2025/01/12 00:00:00+00,3,32110,2,0,0,1,0,22329,520,1540,2239,5467,0.3,0,0,0.03,0.21,0.1,RSV,801
2024 W38,2024/09/15 00:00:00+00,2024/09/21 00:00:00+00,2025/01/12 00:00:00+00,522,1748718,61,17,57,82,305,275232,263388,615780,411074,183110,4.77,3.46,4.17,6.47,37.57,9.81,COVID-19,802
2024 W38,2024/09/15 00:00:00+00,2024/09/21 00:00:00+00,2025/01/12 00:00:00+00,35,67319,6,5,9,7,8,18174,5868,12490,10777,19988,0.63,0.78,0.66,0.49,1.33,0.73,Influenza,803
2024 W38,2024/09/15 00:00:00+00,2024/09/21 00:00:00+00,2025/01/12 00:00:00+00,5,32115,1,0,0,0,4,22330,520,1540,2239,5471,0.1,0,0,0.03,0.26,0.06,RSV,804
2024 W39,2024/09/22 00:00:00+00,2024/09/28 00:00:00+00,2025/01/12 00:00:00+00,537,1749255,28,25,60,98,326,275260,263413,615840,411172,183436,4.21,2.79,3.96,6.78,36.63,9.5,COVID-19,805
2024 W39,2024/09/22 00:00:00+00,2024/09/28 00:00:00+00,2025/01/12 00:00:00+00,45,67364,7,3,13,5,17,18181,5871,12503,10782,20005,0.79,0.57,0.7,0.49,1.76,0.81,Influenza,806
2024 W39,2024/09/22 00:00:00+00,2024/09/28 00:00:00+00,2025/01/12 00:00:00+00,2,32117,0,0,0,0,2,22330,520,1540,2239,5473,0.23,0,0.02,0.1,0.6,0.17,RSV,807
2024 W40,2024/09/29 00:00:00+00,2024/10/05 00:00:00+00,2025/01/12 00:00:00+00,408,1749663,39,12,52,83,222,275299,263425,615892,411255,183658,3.13,2.17,3.49,6.16,32.03,8.23,COVID-19,808
2024 W40,2024/09/29 00:00:00+00,2024/10/05 00:00:00+00,2025/01/12 00:00:00+00,45,67409,11,3,8,7,16,18192,5874,12511,10789,20021,1.12,0.47,0.61,0.52,1.89,0.86,Influenza,809
2024 W40,2024/09/29 00:00:00+00,2024/10/05 00:00:00+00,2025/01/12 00:00:00+00,19,32136,6,0,1,4,8,22336,520,1541,2243,5481,0.56,0,0.05,0.1,0.47,0.22,RSV,810
2024 W41,2024/10/06 00:00:00+00,2024/10/12 00:00:00+00,2025/01/12 00:00:00+00,326,1749989,28,5,37,58,198,275327,263430,615929,411313,183856,2.73,1.03,2.88,5.31,27.27,6.91,COVID-19,811
2024 W41,2024/10/06 00:00:00+00,2024/10/12 00:00:00+00,2025/01/12 00:00:00+00,43,67452,16,3,5,8,11,18208,5877,12516,10797,20032,1.28,0.41,0.45,0.57,1.89,0.85,Influenza,812
2024 W41,2024/10/06 00:00:00+00,2024/10/12 00:00:00+00,2025/01/12 00:00:00+00,13,32149,11,0,1,0,1,22347,520,1542,2243,5482,0.92,0,0.07,0.13,0.47,0.3,RSV,813
2024 W42,2024/10/13 00:00:00+00,2024/10/19 00:00:00+00,2025/01/12 00:00:00+00,333,1750322,16,3,34,65,215,275343,263433,615963,411378,184071,2.14,0.67,2.27,4.43,24.09,5.88,COVID-19,814
2024 W42,2024/10/13 00:00:00+00,2024/10/19 00:00:00+00,2025/01/12 00:00:00+00,44,67496,12,2,6,7,17,18220,5879,12522,10804,20049,1.84,0.67,0.59,0.98,1.98,1.15,Influenza,815
2024 W42,2024/10/13 00:00:00+00,2024/10/19 00:00:00+00,2025/01/12 00:00:00+00,15,32164,11,0,1,1,2,22358,520,1543,2244,5484,1.28,0,0.12,0.08,0.43,0.37,RSV,816
2024 W43,2024/10/20 00:00:00+00,2024/10/26 00:00:00+00,2025/01/12 00:00:00+00,249,1750571,21,5,26,49,148,275364,263438,615989,411427,184219,1.61,0.57,2.27,4.54,23.7,5.73,COVID-19,817
2024 W43,2024/10/20 00:00:00+00,2024/10/26 00:00:00+00,2025/01/12 00:00:00+00,91,67587,28,8,14,23,18,18248,5887,12536,10827,20067,2.34,0.83,0.66,1.19,2.28,1.39,Influenza,818
2024 W43,2024/10/20 00:00:00+00,2024/10/26 00:00:00+00,2025/01/12 00:00:00+00,29,32193,17,0,3,2,7,22375,520,1546,2246,5491,1.94,0.05,0.14,0.08,0.64,0.54,RSV,819
2024 W44,2024/10/27 00:00:00+00,2024/11/02 00:00:00+00,2025/01/12 00:00:00+00,303,1750874,12,3,37,62,189,275376,263441,616026,411489,184408,1.45,0.78,1.99,3.38,20.18,4.82,COVID-19,820
2024 W44,2024/10/27 00:00:00+00,2024/11/02 00:00:00+00,2025/01/12 00:00:00+00,79,67666,31,6,8,16,18,18279,5893,12544,10843,20085,3.03,1.29,1.24,1.86,3.56,2.1,Influenza,821
2024 W44,2024/10/27 00:00:00+00,2024/11/02 00:00:00+00,2025/01/12 00:00:00+00,40,32233,31,1,2,0,6,22406,521,1548,2246,5497,2.96,0.05,0.14,0.08,0.73,0.76,RSV,822
2024 W45,2024/11/03 00:00:00+00,2024/11/09 00:00:00+00,2025/01/12 00:00:00+00,193,1751067,11,7,22,20,133,275387,263448,616048,411509,184541,1.32,0.88,2.18,2.99,18.59,4.53,COVID-19,823
2024 W45,2024/11/03 00:00:00+00,2024/11/09 00:00:00+00,2025/01/12 00:00:00+00,155,67821,33,11,31,33,47,18312,5904,12575,10876,20132,3.16,1.4,1.71,1.91,3.69,2.3,Influenza,824
2024 W45,2024/11/03 00:00:00+00,2024/11/09 00:00:00+00,2025/01/12 00:00:00+00,48,32281,42,0,1,1,4,22448,521,1549,2247,5501,5.47,0.1,0.19,0.26,0.99,1.35,RSV,825
2024 W46,2024/11/10 00:00:00+00,2024/11/16 00:00:00+00,2025/01/12 00:00:00+00,203,1751270,17,7,34,34,111,275404,263455,616082,411543,184652,1.38,0.93,1.73,1.93,13.53,3.39,COVID-19,826
2024 W46,2024/11/10 00:00:00+00,2024/11/16 00:00:00+00,2025/01/12 00:00:00+00,122,67943,32,10,34,25,21,18344,5914,12609,10901,20153,4.15,1.71,2.34,2.27,4.12,2.87,Influenza,827
2024 W46,2024/11/10 00:00:00+00,2024/11/16 00:00:00+00,2025/01/12 00:00:00+00,121,32402,93,1,5,9,13,22541,522,1554,2256,5514,8.59,0.26,0.19,0.46,1.46,2.11,RSV,828
2024 W47,2024/11/17 00:00:00+00,2024/11/23 00:00:00+00,2025/01/12 00:00:00+00,128,1751398,14,4,18,21,71,275418,263459,616100,411564,184723,1.45,0.83,1.85,2.14,10.61,3.04,COVID-19,829
2024 W47,2024/11/17 00:00:00+00,2024/11/23 00:00:00+00,2025/01/12 00:00:00+00,166,68109,61,12,35,30,28,18405,5926,12644,10931,20181,6.16,2.12,2.93,2.58,4.81,3.66,Influenza,830
2024 W47,2024/11/17 00:00:00+00,2024/11/23 00:00:00+00,2025/01/12 00:00:00+00,157,32559,126,4,2,8,17,22667,526,1556,2264,5531,15.87,0.36,0.66,0.8,2.62,3.94,RSV,831
2024 W48,2024/11/24 00:00:00+00,2024/11/30 00:00:00+00,2025/01/12 00:00:00+00,138,1751536,13,5,27,28,65,275431,263464,616127,411592,184788,1.12,0.67,1.27,1.78,9.02,2.46,COVID-19,832
2024 W48,2024/11/24 00:00:00+00,2024/11/30 00:00:00+00,2025/01/12 00:00:00+00,277,68386,94,19,56,45,63,18499,5945,12700,10976,20244,9.09,3.31,4.8,4.92,10.13,6.29,Influenza,833
2024 W48,2024/11/24 00:00:00+00,2024/11/30 00:00:00+00,2025/01/12 00:00:00+00,331,32890,263,2,21,14,31,22930,528,1577,2278,5562,19.72,0.62,0.73,0.98,4.85,5.13,RSV,834
2024 W49,2024/12/01 00:00:00+00,2024/12/07 00:00:00+00,2025/01/12 00:00:00+00,114,1751650,7,4,9,20,74,275438,263468,616136,411612,184862,1.35,0.52,1.24,2.04,10.78,2.81,COVID-19,835
2024 W49,2024/12/01 00:00:00+00,2024/12/07 00:00:00+00,2025/01/12 00:00:00+00,529,68915,121,33,114,116,145,18620,5978,12814,11092,20389,16.96,5.27,7.87,9.38,20.87,11.67,Influenza,836
2024 W49,2024/12/01 00:00:00+00,2024/12/07 00:00:00+00,2025/01/12 00:00:00+00,305,33195,210,6,8,16,65,23140,534,1585,2294,5627,32.9,0.47,1.15,1.42,7.99,8.4,RSV,837
2024 W50,2024/12/08 00:00:00+00,2024/12/14 00:00:00+00,2025/01/12 00:00:00+00,182,1751832,21,1,17,31,112,275459,263469,616153,411643,184974,1.48,0.47,1.17,1.96,12.54,3.06,COVID-19,838
2024 W50,2024/12/08 00:00:00+00,2024/12/14 00:00:00+00,2025/01/12 00:00:00+00,997,69912,300,50,166,203,278,18920,6028,12980,11295,20667,35.4,10.44,15.89,20.52,49.25,25.23,Influenza,839
2024 W50,2024/12/08 00:00:00+00,2024/12/14 00:00:00+00,2025/01/12 00:00:00+00,662,33857,526,1,20,25,90,23666,535,1605,2319,5717,41.56,0.98,1.64,2.84,14.64,11.67,RSV,840
2024 W51,2024/12/15 00:00:00+00,2024/12/21 00:00:00+00,2025/01/12 00:00:00+00,176,1752008,17,4,24,25,106,275476,263473,616177,411668,185080,1.81,0.31,1.15,1.88,12.58,3.09,COVID-19,841
2024 W51,2024/12/15 00:00:00+00,2024/12/21 00:00:00+00,2025/01/12 00:00:00+00,2372,72284,654,119,398,477,724,19574,6147,13378,11772,21391,59.86,14.37,20.2,27.11,71.88,36.8,Influenza,842
2024 W51,2024/12/15 00:00:00+00,2024/12/21 00:00:00+00,2025/01/12 00:00:00+00,835,34692,526,12,42,69,186,24192,547,1647,2388,5903,50.25,0.93,1.95,3.14,16.14,13.76,RSV,843
2024 W52,2024/12/22 00:00:00+00,2024/12/28 00:00:00+00,2025/01/12 00:00:00+00,119,1752127,17,1,8,17,75,275493,263474,616185,411685,185155,2.21,0.41,1.34,2.04,12.97,3.33,COVID-19,844
2024 W52,2024/12/22 00:00:00+00,2024/12/28 00:00:00+00,2025/01/12 00:00:00+00,2315,74599,864,109,298,372,672,20438,6256,13676,12144,22063,78.86,21.97,28.94,41.55,120.74,54.9,Influenza,845
2024 W52,2024/12/22 00:00:00+00,2024/12/28 00:00:00+00,2025/01/12 00:00:00+00,628,35320,474,5,21,28,100,24666,552,1668,2416,6003,48.47,1.24,2.25,4.12,21.68,14.61,RSV,846
2025 W01,2024/12/29 00:00:00+00,2025/01/04 00:00:00+00,2025/01/12 00:00:00+00,219,1752346,33,3,25,37,121,275526,263477,616210,411722,185276,2.07,0.41,1.41,2.16,12.97,3.35,COVID-19,847
2025 W01,2024/12/29 00:00:00+00,2025/01/04 00:00:00+00,2025/01/12 00:00:00+00,3793,78392,877,197,539,763,1416,21315,6453,14215,12907,23479,77.61,28.85,33.65,48.53,150.15,63,Influenza,848
2025 W01,2024/12/29 00:00:00+00,2025/01/04 00:00:00+00,2025/01/12 00:00:00+00,794,36114,472,7,33,63,219,25138,559,1701,2479,6222,39.78,1.55,2.02,4.07,22.11,12.93,RSV,849
2025 W02,2025/01/05 00:00:00+00,2025/01/11 00:00:00+00,2025/01/12 00:00:00+00,180,1752526,13,4,27,30,106,275539,263481,616237,411752,185382,,,,,,,COVID-19,850
2025 W02,2025/01/05 00:00:00+00,2025/01/11 00:00:00+00,2025/01/12 00:00:00+00,3624,82016,616,252,599,748,1409,21931,6705,14814,13655,24888,,,,,,,Influenza,851
2025 W02,2025/01/05 00:00:00+00,2025/01/11 00:00:00+00,2025/01/12 00:00:00+00,575,36689,262,18,32,67,196,25400,577,1733,2546,6418,,,,,,,RSV,852
2024 W19,2024/05/05 00:00:00+00,2024/05/11 00:00:00+00,2025/01/12 00:00:00+00,29,32058,1,1,15,11,1,22309,520,1534,2235,5445,0.13,0.05,0.37,0.36,0.13,0.25,RSV,853
2023 W35,2023/08/27 00:00:00+00,2023/09/02 00:00:00+00,2025/01/12 00:00:00+00,10,24175,8,0,0,0,2,16825,414,1185,1687,4050,1.09,0,0.02,0.05,0.26,0.27,RSV,854
2024 W20,2024/05/12 00:00:00+00,2024/05/18 00:00:00+00,2025/01/12 00:00:00+00,257,1736583,27,11,23,41,155,274147,262919,614068,408855,176461,2.54,1.6,2.37,3.53,20.95,5.4,COVID-19,855
2023 W36,2023/09/03 00:00:00+00,2023/09/09 00:00:00+00,2025/01/12 00:00:00+00,820,1719499,75,31,156,151,407,272558,262364,611743,405830,166872,7.08,4.29,9.19,10.15,48.61,14.35,COVID-19,856
2024 W20,2024/05/12 00:00:00+00,2024/05/18 00:00:00+00,2025/01/12 00:00:00+00,101,66601,19,17,27,15,23,18058,5753,12333,10648,19788,1.81,2.02,1.8,1.6,3.61,2.05,Influenza,857
2024 W20,2024/05/12 00:00:00+00,2024/05/18 00:00:00+00,2025/01/12 00:00:00+00,3,32061,1,0,0,1,1,22310,520,1534,2236,5446,0.07,0.05,0.37,0.31,0.09,0.21,RSV,858
2023 W36,2023/09/03 00:00:00+00,2023/09/09 00:00:00+00,2025/01/12 00:00:00+00,16,50008,1,4,5,1,5,13948,4257,9073,8103,14606,0.23,0.31,0.23,0.13,0.43,0.25,Influenza,859
2024 W21,2024/05/19 00:00:00+00,2024/05/25 00:00:00+00,2025/01/12 00:00:00+00,306,1736889,21,8,42,58,177,274168,262927,614110,408913,176638,2.31,1.76,3.37,5.57,25.76,6.89,COVID-19,860
2023 W36,2023/09/03 00:00:00+00,2023/09/09 00:00:00+00,2025/01/12 00:00:00+00,23,24198,17,0,1,2,3,16842,414,1186,1689,4053,1.38,0,0.02,0.08,0.26,0.34,RSV,861
2024 W21,2024/05/19 00:00:00+00,2024/05/25 00:00:00+00,2025/01/12 00:00:00+00,78,66679,17,9,17,16,19,18075,5762,12350,10664,19807,1.58,1.76,1.52,1.11,2.79,1.65,Influenza,862
2023 W37,2023/09/10 00:00:00+00,2023/09/16 00:00:00+00,2025/01/12 00:00:00+00,685,1720184,65,22,126,129,343,272623,262386,611869,405959,167215,6.78,3.88,8.46,10.21,47.06,13.81,COVID-19,863
2024 W21,2024/05/19 00:00:00+00,2024/05/25 00:00:00+00,2025/01/12 00:00:00+00,1,32062,0,0,1,0,0,22310,520,1535,2236,5446,0.1,0,0.05,0.03,0.17,0.06,RSV,864
2023 W37,2023/09/10 00:00:00+00,2023/09/16 00:00:00+00,2025/01/12 00:00:00+00,9,50017,3,0,3,2,1,13951,4257,9076,8105,14607,0.16,0.21,0.26,0.1,0.3,0.2,Influenza,865
2024 W22,2024/05/26 00:00:00+00,2024/06/01 00:00:00+00,2025/01/12 00:00:00+00,501,1737390,22,15,79,117,268,274190,262942,614189,409030,176906,2.9,1.86,4.59,6.47,29.03,8.07,COVID-19,866
2023 W37,2023/09/10 00:00:00+00,2023/09/16 00:00:00+00,2025/01/12 00:00:00+00,19,24217,17,0,0,1,1,16859,414,1186,1690,4054,1.68,0,0.05,0.08,0.34,0.41,RSV,867
2024 W22,2024/05/26 00:00:00+00,2024/06/01 00:00:00+00,2025/01/12 00:00:00+00,76,66755,12,8,21,12,23,18087,5770,12371,10676,19830,1.12,1.09,1.12,0.95,2.83,1.33,Influenza,868
2023 W38,2023/09/17 00:00:00+00,2023/09/23 00:00:00+00,2025/01/12 00:00:00+00,629,1720813,66,22,79,116,346,272689,262408,611948,406075,167561,6.42,3.98,7.45,9.82,45.13,13.09,COVID-19,869
2024 W22,2024/05/26 00:00:00+00,2024/06/01 00:00:00+00,2025/01/12 00:00:00+00,6,32068,2,0,1,0,3,22312,520,1536,2236,5449,0.13,0,0.05,0.03,0.13,0.06,RSV,870
2023 W38,2023/09/17 00:00:00+00,2023/09/23 00:00:00+00,2025/01/12 00:00:00+00,6,50023,1,0,3,1,1,13952,4257,9079,8106,14608,0.26,0.1,0.23,0.1,0.21,0.19,Influenza,871
2024 W23,2024/06/02 00:00:00+00,2024/06/08 00:00:00+00,2025/01/12 00:00:00+00,440,1737830,45,13,75,76,231,274235,262955,614264,409106,177137,3.46,2.53,5.72,8.12,37.57,10.28,COVID-19,872
2023 W38,2023/09/17 00:00:00+00,2023/09/23 00:00:00+00,2025/01/12 00:00:00+00,22,24239,17,0,1,0,4,16876,414,1187,1690,4058,1.84,0,0.07,0.05,0.34,0.45,RSV,873
2024 W23,2024/06/02 00:00:00+00,2024/06/08 00:00:00+00,2025/01/12 00:00:00+00,52,66807,5,4,10,9,24,18092,5774,12381,10685,19854,0.86,0.72,1.05,0.7,2.32,1.07,Influenza,874
2023 W39,2023/09/24 00:00:00+00,2023/09/30 00:00:00+00,2025/01/12 00:00:00+00,708,1721521,64,33,113,136,362,272753,262441,612061,406211,167923,5.73,4.24,6.75,9.82,48,13.23,COVID-19,875
2024 W23,2024/06/02 00:00:00+00,2024/06/08 00:00:00+00,2025/01/12 00:00:00+00,3,32071,2,0,0,1,0,22314,520,1536,2237,5449,0.13,0,0.05,0.03,0.17,0.07,RSV,876
2023 W39,2023/09/24 00:00:00+00,2023/09/30 00:00:00+00,2025/01/12 00:00:00+00,14,50037,4,2,4,1,3,13956,4259,9083,8107,14611,0.26,0.16,0.23,0.1,0.39,0.22,Influenza,877
2024 W24,2024/06/09 00:00:00+00,2024/06/15 00:00:00+00,2025/01/12 00:00:00+00,647,1738477,38,21,90,122,376,274273,262976,614354,409228,177513,5.53,3.62,7.22,10.1,50.92,13.76,COVID-19,878
2023 W39,2023/09/24 00:00:00+00,2023/09/30 00:00:00+00,2025/01/12 00:00:00+00,28,24267,22,0,2,1,3,16898,414,1189,1691,4061,2.31,0.1,0.19,0.03,0.52,0.6,RSV,879
2024 W24,2024/06/09 00:00:00+00,2024/06/15 00:00:00+00,2025/01/12 00:00:00+00,38,66845,9,2,14,6,7,18101,5776,12395,10691,19861,0.79,0.67,0.75,0.64,1.89,0.9,Influenza,880
2023 W40,2023/10/01 00:00:00+00,2023/10/07 00:00:00+00,2025/01/12 00:00:00+00,707,1722228,44,27,96,129,410,272797,262468,612157,406340,168333,4.54,4.03,7.08,9.51,49.68,13.24,COVID-19,881
2024 W24,2024/06/09 00:00:00+00,2024/06/15 00:00:00+00,2025/01/12 00:00:00+00,2,32073,0,0,1,0,1,22314,520,1537,2237,5450,0.07,0,0.05,0.03,0.13,0.05,RSV,882
2023 W40,2023/10/01 00:00:00+00,2023/10/07 00:00:00+00,2025/01/12 00:00:00+00,14,50051,3,1,3,2,5,13959,4260,9086,8109,14616,0.43,0.26,0.26,0.31,0.69,0.37,Influenza,883
2024 W25,2024/06/16 00:00:00+00,2024/06/22 00:00:00+00,2025/01/12 00:00:00+00,1038,1739515,85,36,143,194,579,274358,263012,614497,409422,178092,6.68,4.96,10.08,13.02,66,17.94,COVID-19,884
2023 W40,2023/10/01 00:00:00+00,2023/10/07 00:00:00+00,2025/01/12 00:00:00+00,43,24310,31,2,5,0,5,16929,416,1194,1691,4066,3.59,0.1,0.21,0.15,0.52,0.89,RSV,885
2024 W25,2024/06/16 00:00:00+00,2024/06/22 00:00:00+00,2025/01/12 00:00:00+00,49,66894,10,7,8,10,13,18111,5783,12403,10701,19874,0.76,0.83,0.7,0.67,1.25,0.81,Influenza,886
2023 W41,2023/10/08 00:00:00+00,2023/10/14 00:00:00+00,2025/01/12 00:00:00+00,630,1722858,30,18,93,104,385,272827,262486,612250,406444,168718,3.62,2.9,6.12,8.48,47.92,12.13,COVID-19,887
2024 W25,2024/06/16 00:00:00+00,2024/06/22 00:00:00+00,2025/01/12 00:00:00+00,3,32076,0,0,1,0,2,22314,520,1538,2237,5452,0,0,0.05,0.03,0.17,0.05,RSV,888
2023 W41,2023/10/08 00:00:00+00,2023/10/14 00:00:00+00,2025/01/12 00:00:00+00,29,50080,6,2,4,9,8,13965,4262,9090,8118,14624,0.59,0.36,0.26,0.39,0.86,0.46,Influenza,889
2023 W41,2023/10/08 00:00:00+00,2023/10/14 00:00:00+00,2025/01/12 00:00:00+00,67,24377,56,0,2,5,4,16985,416,1196,1696,4070,6.32,0.1,0.26,0.26,0.6,1.48,RSV,890
2023 W42,2023/10/15 00:00:00+00,2023/10/21 00:00:00+00,2025/01/12 00:00:00+00,536,1723394,36,11,72,96,321,272863,262497,612322,406540,169039,3.1,2.02,5.55,7.32,44.27,10.91,COVID-19,891
2023 W42,2023/10/15 00:00:00+00,2023/10/21 00:00:00+00,2025/01/12 00:00:00+00,28,50108,9,4,4,4,7,13974,4266,9094,8122,14631,1.22,0.47,0.33,0.52,0.99,0.67,Influenza,892
2023 W42,2023/10/15 00:00:00+00,2023/10/21 00:00:00+00,2025/01/12 00:00:00+00,119,24496,105,0,4,5,5,17090,416,1200,1701,4075,10.7,0.05,0.26,0.41,1.29,2.48,RSV,893
2023 W43,2023/10/22 00:00:00+00,2023/10/28 00:00:00+00,2025/01/12 00:00:00+00,519,1723913,28,10,72,84,325,272891,262507,612394,406624,169364,3.49,2.27,4.55,6.83,36.84,9.5,COVID-19,894
2023 W43,2023/10/22 00:00:00+00,2023/10/28 00:00:00+00,2025/01/12 00:00:00+00,46,50154,22,3,6,7,8,13996,4269,9100,8129,14639,1.68,0.41,0.4,0.39,0.82,0.71,Influenza,895
2023 W43,2023/10/22 00:00:00+00,2023/10/28 00:00:00+00,2025/01/12 00:00:00+00,197,24693,164,1,5,6,21,17254,417,1205,1707,4096,22.23,0.1,0.26,0.52,1.72,4.84,RSV,896
2023 W44,2023/10/29 00:00:00+00,2023/11/04 00:00:00+00,2025/01/12 00:00:00+00,412,1724325,42,23,50,85,212,272933,262530,612444,406709,169576,3.49,2.27,4.48,6.98,36.45,9.46,COVID-19,897
